"CENTRAL POLLUTION CONTROL BOARD","","","","","","","",""
"08-06-2022 00:00","09-06-2022 00:00","8.49","34.74","9.19","14.74","23.93","",""
"09-06-2022 00:00","10-06-2022 00:00","9.85","29.91","11.92","12.59","24.5","",""
"10-06-2022 00:00","11-06-2022 00:00","12.94","30.28","15.62","17","32.62","",""
"11-06-2022 00:00","12-06-2022 00:00","4.92","11.9","15.18","17.45","32.62","",""
"12-06-2022 00:00","13-06-2022 00:00","5.05","12.8","9.92","12.01","21.94","",""
"13-06-2022 00:00","14-06-2022 00:00","14.02","28.86","8.79","12.59","21.38","",""
"14-06-2022 00:00","15-06-2022 00:00","14.43","40.9","9.5","10.05","19.55","",""
"15-06-2022 00:00","16-06-2022 00:00","9.96","36.7","11.29","9.29","20.58","",""
"16-06-2022 00:00","17-06-2022 00:00","13.4","36.05","23.36","17.8","41.16","",""
"17-06-2022 00:00","18-06-2022 00:00","12.52","36.58","15.18","12.55","27.73","",""
"18-06-2022 00:00","19-06-2022 00:00","10.48","30.45","13.46","13.14","26.6","",""
"19-06-2022 00:00","20-06-2022 00:00","4.8","17.29","17.27","11.66","28.94","",""
"20-06-2022 00:00","21-06-2022 00:00","4.71","12.34","14.45","15.39","29.84","",""
"21-06-2022 00:00","22-06-2022 00:00","6.54","14.97","16.79","15.29","32.08","",""
"22-06-2022 00:00","23-06-2022 00:00","8.29","23.04","16.39","17.61","34","",""
"23-06-2022 00:00","24-06-2022 00:00","9.16","27.22","18.43","18.88","37.31","",""
"24-06-2022 00:00","25-06-2022 00:00","8.23","22.45","28.64","23.11","51.75","",""
"25-06-2022 00:00","26-06-2022 00:00","6.92","18.38","15.7","29.71","45.42","",""
"26-06-2022 00:00","27-06-2022 00:00","5.64","21.23","15.33","31.12","46.45","",""
"27-06-2022 00:00","28-06-2022 00:00","7.64","23.64","13.13","24.44","37.57","",""
"28-06-2022 00:00","29-06-2022 00:00","7.76","19.02","17.72","19.68","37.4","",""
"29-06-2022 00:00","30-06-2022 00:00","13.03","31.6","20.05","15.6","35.65","",""
"30-06-2022 00:00","01-07-2022 00:00","6.35","14.82","29.65","21.06","50.71","",""
"01-07-2022 00:00","02-07-2022 00:00","8.08","18.49","61.71","24.99","86.41","",""
"02-07-2022 00:00","03-07-2022 00:00","14.66","44.12","24.76","13.47","38.24","",""
"03-07-2022 00:00","04-07-2022 00:00","11.26","38.82","8.11","10.64","18.75","",""
"04-07-2022 00:00","05-07-2022 00:00","8.96","22.43","27.17","15.42","42.59","",""
"05-07-2022 00:00","06-07-2022 00:00","6.51","14.75","30.19","21.1","51.29","",""
"06-07-2022 00:00","07-07-2022 00:00","7.34","19.34","14.37","15.93","30.3","",""
"07-07-2022 00:00","08-07-2022 00:00","11.95","31.55","17.6","16.8","34.4","",""
"08-07-2022 00:00","09-07-2022 00:00","12.03","35.07","19.68","17.29","36.97","",""
"09-07-2022 00:00","10-07-2022 00:00","None","None","None","None","None","",""
"10-07-2022 00:00","11-07-2022 00:00","8.89","36.34","7.54","15.71","23.25","",""
"11-07-2022 00:00","12-07-2022 00:00","10.73","32.93","11.41","16.55","27.96","",""
"12-07-2022 00:00","13-07-2022 00:00","10.59","29.94","18.13","18.35","36.48","",""
"13-07-2022 00:00","14-07-2022 00:00","8.88","25.25","9.38","12.5","21.88","",""
"14-07-2022 00:00","15-07-2022 00:00","20.65","36.7","8.77","12.13","20.9","",""
"15-07-2022 00:00","16-07-2022 00:00","25.07","52.42","8.94","12.16","21.1","",""
"16-07-2022 00:00","17-07-2022 00:00","14.72","41.86","6.03","11.48","17.51","",""
"17-07-2022 00:00","18-07-2022 00:00","13.31","37.61","7.73","9.49","17.21","",""
"18-07-2022 00:00","19-07-2022 00:00","16.65","42.48","16","10.08","26.07","",""
"19-07-2022 00:00","20-07-2022 00:00","23.82","41.82","13.51","10.44","23.95","",""
"20-07-2022 00:00","21-07-2022 00:00","16.84","39.59","13.92","13.55","27.48","",""
"21-07-2022 00:00","22-07-2022 00:00","13.98","33.9","18.27","16.42","34.69","",""
"22-07-2022 00:00","23-07-2022 00:00","16.1","41.29","17.5","16.18","33.68","",""
"23-07-2022 00:00","24-07-2022 00:00","14.02","39.12","12.67","11.91","24.58","",""
"24-07-2022 00:00","25-07-2022 00:00","12.07","30.27","10.66","7.88","18.54","",""
"25-07-2022 00:00","26-07-2022 00:00","12.15","31.21","11.24","9.54","20.78","",""
"26-07-2022 00:00","27-07-2022 00:00","13.73","33.13","17.45","13.33","30.78","",""
"27-07-2022 00:00","28-07-2022 00:00","15.38","39.17","48.24","18.88","67.11","",""
"28-07-2022 00:00","29-07-2022 00:00","23.58","67.25","51.41","21.06","72.46","",""
"29-07-2022 00:00","30-07-2022 00:00","26.93","61.5","29.67","19.42","49.09","",""
"30-07-2022 00:00","31-07-2022 00:00","18.18","51.91","21.07","14.77","35.84","",""
"31-07-2022 00:00","01-08-2022 00:00","16.36","47.47","14.79","14.33","29.12","",""
"01-08-2022 00:00","02-08-2022 00:00","15.7","45.7","16.47","14.5","30.97","",""
"02-08-2022 00:00","03-08-2022 00:00","17.64","49.37","19.17","15.68","34.85","",""
"03-08-2022 00:00","04-08-2022 00:00","18.09","42.58","37.93","15.96","53.89","",""
"04-08-2022 00:00","05-08-2022 00:00","13.92","33.31","27.17","12.48","39.65","",""
"05-08-2022 00:00","06-08-2022 00:00","20.85","30.29","24.13","16.31","40.44","",""
"06-08-2022 00:00","07-08-2022 00:00","13.33","22.13","13.78","12.23","26.01","",""
"07-08-2022 00:00","08-08-2022 00:00","12.39","23.79","32.4","14.09","46.49","",""
"08-08-2022 00:00","09-08-2022 00:00","8.3","17.45","17.52","16.81","34.33","",""
"09-08-2022 00:00","10-08-2022 00:00","13.02","27.29","8.29","10.09","18.38","",""
"10-08-2022 00:00","11-08-2022 00:00","13.74","29.71","5.11","10.19","15.3","",""
"11-08-2022 00:00","12-08-2022 00:00","17","37.23","5.25","7.63","12.87","",""
"12-08-2022 00:00","13-08-2022 00:00","16.2","32.83","6.08","8.11","14.08","",""
"13-08-2022 00:00","14-08-2022 00:00","14.64","33.53","7.6","9.53","17.13","",""
"14-08-2022 00:00","15-08-2022 00:00","12.23","31.75","9.09","10.04","19.14","",""
"15-08-2022 00:00","16-08-2022 00:00","11.92","30.09","8.04","7.37","15.42","",""
"16-08-2022 00:00","17-08-2022 00:00","13.47","25.23","8.39","9.5","17.89","",""
"17-08-2022 00:00","18-08-2022 00:00","12.76","29.86","9.19","11.46","20.65","",""
"18-08-2022 00:00","19-08-2022 00:00","18.09","32.33","10.79","10.1","20.71","",""
"19-08-2022 00:00","20-08-2022 00:00","15.27","29.35","12.15","14.64","26.79","",""
"20-08-2022 00:00","21-08-2022 00:00","14.5","29.26","18.2","12.54","30.74","",""
"21-08-2022 00:00","22-08-2022 00:00","12.79","34.67","10.2","9.6","19.8","",""
"22-08-2022 00:00","23-08-2022 00:00","14.13","32.34","10.53","10.22","20.75","",""
"23-08-2022 00:00","24-08-2022 00:00","14.76","29.41","8.37","9.69","18.05","",""
"24-08-2022 00:00","25-08-2022 00:00","13.25","29.58","13.35","9.73","23.08","",""
"25-08-2022 00:00","26-08-2022 00:00","14.29","28.06","15.04","11.93","26.98","",""
"26-08-2022 00:00","27-08-2022 00:00","17.93","49.44","24.64","15.78","39.95","",""
"27-08-2022 00:00","28-08-2022 00:00","19.18","67.76","24.01","17.8","41.81","",""
"28-08-2022 00:00","29-08-2022 00:00","18.96","56.35","35","17.78","52.78","",""
"29-08-2022 00:00","30-08-2022 00:00","21.49","53.59","39.86","21.83","61.7","",""
"30-08-2022 00:00","31-08-2022 00:00","27.21","92.84","47.15","22.49","69.64","",""
"31-08-2022 00:00","01-09-2022 00:00","22.63","70.29","20.46","22.39","42.85","",""
"01-09-2022 00:00","02-09-2022 00:00","16.45","41.95","24.67","29.96","54.63","",""
"02-09-2022 00:00","03-09-2022 00:00","28.33","78.42","32.16","35.56","67.72","",""
"03-09-2022 00:00","04-09-2022 00:00","27.3","71.23","28.29","24.04","52.33","",""
"04-09-2022 00:00","05-09-2022 00:00","15.07","32.91","33.61","24.22","57.83","",""
"05-09-2022 00:00","06-09-2022 00:00","13.32","33.59","37.24","14.49","51.72","",""
"06-09-2022 00:00","07-09-2022 00:00","17.87","47.92","41.76","19","60.77","",""
"07-09-2022 00:00","08-09-2022 00:00","18.01","43.59","29.53","31.08","60.62","",""
"08-09-2022 00:00","09-09-2022 00:00","14.37","28.72","29.78","41.14","70.92","",""
"09-09-2022 00:00","10-09-2022 00:00","17.99","33.79","33.25","35.82","69.07","",""
"10-09-2022 00:00","11-09-2022 00:00","18.42","36.69","141.07","25.43","166.48","",""
"11-09-2022 00:00","12-09-2022 00:00","20.6","32.62","156.32","22.76","179.07","",""
"12-09-2022 00:00","13-09-2022 00:00","14.03","21.81","108.48","21.22","129.69","",""
"13-09-2022 00:00","14-09-2022 00:00","9.74","18.14","30.94","26.39","57.34","",""
"14-09-2022 00:00","15-09-2022 00:00","8.88","16.14","12.65","14.49","27.14","",""
"15-09-2022 00:00","16-09-2022 00:00","9.98","20.21","18.07","11.44","29.5","",""
"16-09-2022 00:00","17-09-2022 00:00","10","19.71","32.27","15.47","47.74","",""
"17-09-2022 00:00","18-09-2022 00:00","10.22","14.97","30.57","12.55","43.12","",""
"18-09-2022 00:00","19-09-2022 00:00","8.31","19.73","36.23","17.28","53.51","",""
"19-09-2022 00:00","20-09-2022 00:00","13.53","28.17","45.03","26.33","71.35","",""
"20-09-2022 00:00","21-09-2022 00:00","20.21","49.82","64.34","24.43","88.78","",""
"21-09-2022 00:00","22-09-2022 00:00","17.88","40.63","59.98","20.04","80.02","",""
"22-09-2022 00:00","23-09-2022 00:00","19.1","63.28","72.96","22.55","95.51","",""
"23-09-2022 00:00","24-09-2022 00:00","21.11","53.44","65.13","15.04","80.16","",""
"24-09-2022 00:00","25-09-2022 00:00","12.76","30.2","76.38","16.25","92.63","",""
"25-09-2022 00:00","26-09-2022 00:00","None","None","None","None","None","",""
"26-09-2022 00:00","27-09-2022 00:00","None","None","None","None","None","",""
"27-09-2022 00:00","28-09-2022 00:00","None","None","None","None","None","",""
"28-09-2022 00:00","29-09-2022 00:00","None","None","None","None","None","",""
"29-09-2022 00:00","30-09-2022 00:00","None","None","None","None","None","",""
"30-09-2022 00:00","01-10-2022 00:00","29.5","68.82","50.44","27.31","77.75","",""
"01-10-2022 00:00","02-10-2022 00:00","26.43","83.39","70.92","22.76","93.68","",""
"02-10-2022 00:00","03-10-2022 00:00","14.64","48.6","201.1","7.11","204.2","",""
"03-10-2022 00:00","04-10-2022 00:00","22","50.8","160.4","12.33","171.43","",""
"04-10-2022 00:00","05-10-2022 00:00","29.34","76.58","160.09","20.27","179.98","",""
"05-10-2022 00:00","06-10-2022 00:00","23.95","58","161.22","20.64","181.86","",""
"06-10-2022 00:00","07-10-2022 00:00","19.36","47.53","117.07","17.99","134.6","",""
"07-10-2022 00:00","08-10-2022 00:00","18.5","35.44","46.15","22.99","69.14","",""
"08-10-2022 00:00","09-10-2022 00:00","8.86","16.77","24.7","21.13","45.82","",""
"09-10-2022 00:00","10-10-2022 00:00","13.85","35.96","43.65","12.7","56.35","",""
"10-10-2022 00:00","11-10-2022 00:00","22.15","56.77","95.05","22.41","116.05","",""
"11-10-2022 00:00","12-10-2022 00:00","25.23","60.68","57.78","23.25","81.03","",""
"12-10-2022 00:00","13-10-2022 00:00","21.76","55.08","61.6","36.17","97.77","",""
"13-10-2022 00:00","14-10-2022 00:00","31.15","85.71","110.52","40.47","150.99","",""
"14-10-2022 00:00","15-10-2022 00:00","34.15","80.85","167.53","29.26","196.34","",""
"15-10-2022 00:00","16-10-2022 00:00","46.85","90.81","175.37","38.18","213.54","",""
"16-10-2022 00:00","17-10-2022 00:00","54","115.15","61.3","47.92","109.22","",""
"17-10-2022 00:00","18-10-2022 00:00","42.93","93.8","50.13","25.85","75.98","",""
"18-10-2022 00:00","19-10-2022 00:00","32.24","70.88","48.59","23.87","72.46","",""
"19-10-2022 00:00","20-10-2022 00:00","30","62.03","43.81","29.78","73.58","",""
"20-10-2022 00:00","21-10-2022 00:00","48.33","108.1","57.86","27.66","85.52","",""
"21-10-2022 00:00","22-10-2022 00:00","40.54","87.1","34.25","49.04","83.29","",""
"22-10-2022 00:00","23-10-2022 00:00","39.43","93.31","48.08","51.31","99.39","",""
"23-10-2022 00:00","24-10-2022 00:00","60.81","156.45","61.68","55.78","117.46","",""
"24-10-2022 00:00","25-10-2022 00:00","73.19","170.9","68.71","54.31","118.72","",""
"25-10-2022 00:00","26-10-2022 00:00","112.03","233.47","78.9","52.91","131.83","",""
"26-10-2022 00:00","27-10-2022 00:00","78.86","197.06","89.1","59.33","148.45","",""
"27-10-2022 00:00","28-10-2022 00:00","84.57","201.29","100.18","59.6","159.77","",""
"28-10-2022 00:00","29-10-2022 00:00","68.49","156.04","58.28","68.31","126.58","",""
"29-10-2022 00:00","30-10-2022 00:00","72.34","139.44","44.39","73.08","117.48","",""
"30-10-2022 00:00","31-10-2022 00:00","53.63","117.53","30.16","69.76","99.92","",""
"31-10-2022 00:00","01-11-2022 00:00","57.22","136.69","48.57","82.84","131.41","",""
"01-11-2022 00:00","02-11-2022 00:00","84.99","170.8","85.81","82.28","132.82","",""
"02-11-2022 00:00","03-11-2022 00:00","85.08","184.36","219.67","69.12","283.7","",""
"03-11-2022 00:00","04-11-2022 00:00","71.6","178.28","239.77","74.58","309.64","",""
"04-11-2022 00:00","05-11-2022 00:00","67.92","180.65","240.56","68.79","304.89","",""
"05-11-2022 00:00","06-11-2022 00:00","84.29","197.99","213.31","73.6","266.47","",""
"06-11-2022 00:00","07-11-2022 00:00","88.31","179.97","109.11","91.91","87.88","",""
"07-11-2022 00:00","08-11-2022 00:00","87.75","216.06","85.38","74.51","135.99","",""
"08-11-2022 00:00","09-11-2022 00:00","106.87","244.43","119.09","58.27","177.37","",""
"09-11-2022 00:00","10-11-2022 00:00","94.65","252.43","129.17","66.25","195.43","",""
"10-11-2022 00:00","11-11-2022 00:00","82.61","238.77","99.61","67.74","166.25","",""
"11-11-2022 00:00","12-11-2022 00:00","71.82","195.36","65.97","76.02","142","",""
"12-11-2022 00:00","13-11-2022 00:00","72.55","180.16","36.79","78.21","113.79","",""
"13-11-2022 00:00","14-11-2022 00:00","62.6","155.05","24.3","64.94","89.25","",""
"14-11-2022 00:00","15-11-2022 00:00","90.21","223.34","67.11","73.51","139.12","",""
"15-11-2022 00:00","16-11-2022 00:00","119.74","272.75","90.62","82.76","171.49","",""
"16-11-2022 00:00","17-11-2022 00:00","96.79","232.4","97.73","78.62","176.33","",""
"17-11-2022 00:00","18-11-2022 00:00","84.57","196.47","49.43","76.02","123.78","",""
"18-11-2022 00:00","19-11-2022 00:00","62.16","140.44","47.9","79.79","123.21","",""
"19-11-2022 00:00","20-11-2022 00:00","78.94","171.15","39.21","90.67","125.59","",""
"20-11-2022 00:00","21-11-2022 00:00","70.46","159.93","42.87","84.74","127.61","",""
"21-11-2022 00:00","22-11-2022 00:00","67.84","140.16","29.26","94.19","122.45","",""
"22-11-2022 00:00","23-11-2022 00:00","95.06","194.5","45.11","108.05","152.18","",""
"23-11-2022 00:00","24-11-2022 00:00","101.41","214.13","64.27","99.64","163.19","",""
"24-11-2022 00:00","25-11-2022 00:00","119.18","274.11","127.19","97.63","202.15","",""
"25-11-2022 00:00","26-11-2022 00:00","115.83","254.73","81.13","95.09","161.47","",""
"26-11-2022 00:00","27-11-2022 00:00","136.72","310.65","110.05","84.11","174.35","",""
"27-11-2022 00:00","28-11-2022 00:00","118.88","287.23","108.29","55.87","155.46","",""
"28-11-2022 00:00","29-11-2022 00:00","102.35","243.97","150.79","65.94","217.34","",""
"29-11-2022 00:00","30-11-2022 00:00","97.23","242.56","118.63","72.57","185.05","",""
"30-11-2022 00:00","01-12-2022 00:00","133.67","337.18","127.43","74.64","180.52","",""
"01-12-2022 00:00","02-12-2022 00:00","142.26","364.59","124.18","69.39","191.4","",""
"02-12-2022 00:00","03-12-2022 00:00","80.03","151.88","73.29","43.72","117","",""
"03-12-2022 00:00","04-12-2022 00:00","128.12","277.83","74.35","96.69","169.45","",""
"04-12-2022 00:00","05-12-2022 00:00","118.55","273.91","48.75","76.15","124.38","",""
"05-12-2022 00:00","06-12-2022 00:00","137.32","310.53","75.47","54.1","123.85","",""
"06-12-2022 00:00","07-12-2022 00:00","139.75","325.61","41.95","70.17","111.66","",""
"07-12-2022 00:00","08-12-2022 00:00","150.06","333.98","77.13","55.74","130.35","",""
"08-12-2022 00:00","09-12-2022 00:00","125.3","304.36","96.04","42.38","138.41","",""
"09-12-2022 00:00","10-12-2022 00:00","76.87","205.01","42.83","60.51","103.34","",""
"10-12-2022 00:00","11-12-2022 00:00","104.14","279.49","91.56","60.43","149.33","",""
"11-12-2022 00:00","12-12-2022 00:00","93.19","247.81","112.19","52.29","148.93","",""
"12-12-2022 00:00","13-12-2022 00:00","80.59","193.39","69.14","94.53","159.93","",""
"13-12-2022 00:00","14-12-2022 00:00","75.8","185.66","64.02","137.27","201.29","",""
"14-12-2022 00:00","15-12-2022 00:00","53.9","154.17","84.28","81.45","161.11","",""
"15-12-2022 00:00","16-12-2022 00:00","58.34","162.43","109.82","82.18","187.38","",""
"16-12-2022 00:00","17-12-2022 00:00","71.07","198.52","101.56","118.9","219.58","",""
"17-12-2022 00:00","18-12-2022 00:00","70.28","196.91","159.67","203.77","276.59","",""
"18-12-2022 00:00","19-12-2022 00:00","75.45","235","123.17","192.41","294.07","",""
"19-12-2022 00:00","20-12-2022 00:00","67.26","159.7","97.54","145.45","235.19","",""
"20-12-2022 00:00","21-12-2022 00:00","66.85","209.21","104.55","83.57","170.08","",""
"21-12-2022 00:00","22-12-2022 00:00","88.45","305.97","51.6","90.01","134.77","",""
"22-12-2022 00:00","23-12-2022 00:00","98.5","334.16","199.52","125.13","245.89","",""
"23-12-2022 00:00","24-12-2022 00:00","79.59","273.35","150.7","101.33","123.71","",""
"24-12-2022 00:00","25-12-2022 00:00","60.76","211.13","100.72","52.07","152.78","",""
"25-12-2022 00:00","26-12-2022 00:00","78.6","255.61","246.87","63.77","252.89","",""
"26-12-2022 00:00","27-12-2022 00:00","83.36","258.02","183.9","52.61","222.52","",""
"27-12-2022 00:00","28-12-2022 00:00","101.25","302.15","61.86","34.65","91.71","",""
"28-12-2022 00:00","29-12-2022 00:00","90.24","291.46","126.31","76.58","202.89","",""
"29-12-2022 00:00","30-12-2022 00:00","100.51","317","116.9","55.67","150.8","",""
"30-12-2022 00:00","31-12-2022 00:00","89.15","275.05","92.83","69.49","156.16","",""
"31-12-2022 00:00","01-01-2023 00:00","66.58","245.73","147.16","94.55","196.42","",""
"01-01-2023 00:00","02-01-2023 00:00","49.38","163.46","157.44","71.27","228.71","",""
"02-01-2023 00:00","03-01-2023 00:00","71.72","214.15","166.33","102.84","269.17","",""
"03-01-2023 00:00","04-01-2023 00:00","87.45","249.85","172.31","73.52","225.25","",""
"04-01-2023 00:00","05-01-2023 00:00","77.31","246.82","86.78","54.91","132.5","",""
"05-01-2023 00:00","06-01-2023 00:00","80.18","262.95","153.45","44.22","175","",""
"06-01-2023 00:00","07-01-2023 00:00","81.13","231.72","24.29","34.02","55.77","",""
"07-01-2023 00:00","08-01-2023 00:00","74.16","219.58","65.76","60.3","123.22","",""
"08-01-2023 00:00","09-01-2023 00:00","62.85","202.89","180.35","74.84","239.69","",""
"09-01-2023 00:00","10-01-2023 00:00","47.05","153.87","135.19","85.04","204.54","",""
"10-01-2023 00:00","11-01-2023 00:00","67.68","187.99","151.79","56.82","196.17","",""
"11-01-2023 00:00","12-01-2023 00:00","115.62","263.83","82.35","136.77","204.66","",""
"12-01-2023 00:00","13-01-2023 00:00","90.5","216.36","86.06","163.08","200.72","",""
"13-01-2023 00:00","14-01-2023 00:00","72.22","186.13","66.68","33.66","94.56","",""
"14-01-2023 00:00","15-01-2023 00:00","82.4","213.19","16.2","74.99","90.4","",""
"15-01-2023 00:00","16-01-2023 00:00","101.44","205.57","118.82","157.5","240.13","",""
"16-01-2023 00:00","17-01-2023 00:00","116.42","230.26","84.46","116.54","149.58","",""
"17-01-2023 00:00","18-01-2023 00:00","135.66","270.61","127.23","67.33","136.49","",""
"18-01-2023 00:00","19-01-2023 00:00","144.17","276.4","40.72","44.79","68.72","",""
"19-01-2023 00:00","20-01-2023 00:00","163.45","340.76","157.21","86.67","223.86","",""
"20-01-2023 00:00","21-01-2023 00:00","113.22","247.43","79.23","83.72","88.56","",""
"21-01-2023 00:00","22-01-2023 00:00","81.98","181.94","52.92","42.28","84.2","",""
"22-01-2023 00:00","23-01-2023 00:00","60.88","134.73","22.89","83.89","101.02","",""
"23-01-2023 00:00","24-01-2023 00:00","77.3","161.33","117.69","96.3","139.38","",""
"24-01-2023 00:00","25-01-2023 00:00","86.47","164.77","35.98","54.4","88.03","",""
"25-01-2023 00:00","26-01-2023 00:00","91.04","179.05","25.38","47.07","68.94","",""
"26-01-2023 00:00","27-01-2023 00:00","104.65","198.09","37.5","110.81","146.63","",""
"27-01-2023 00:00","28-01-2023 00:00","120.53","228.38","118.22","98.55","209.17","",""
"28-01-2023 00:00","29-01-2023 00:00","109.61","239.17","83.66","84.58","168.21","",""
"29-01-2023 00:00","30-01-2023 00:00","66.13","140.57","82.23","101.82","171.26","",""
"30-01-2023 00:00","31-01-2023 00:00","68.32","135.23","28.23","68.16","92.74","",""
"31-01-2023 00:00","01-02-2023 00:00","95.14","185.93","17.71","46.82","63.4","",""
"01-02-2023 00:00","02-02-2023 00:00","82.95","170.18","22","36.86","57.32","",""
"02-02-2023 00:00","03-02-2023 00:00","72.91","160.82","10.31","14.63","20.75","",""
"03-02-2023 00:00","04-02-2023 00:00","103.11","234.87","54.31","16.79","43.43","",""
"04-02-2023 00:00","05-02-2023 00:00","107.06","251.68","61.42","39.32","62.86","",""
"05-02-2023 00:00","06-02-2023 00:00","105.29","233.27","59.93","94.08","101.81","",""
"06-02-2023 00:00","07-02-2023 00:00","80.1","176.4","87.31","84","141.37","",""
"07-02-2023 00:00","08-02-2023 00:00","58.49","148.64","12.1","13.2","18.95","",""
"08-02-2023 00:00","09-02-2023 00:00","101.15","230.07","41.3","15.48","34.99","",""
"09-02-2023 00:00","10-02-2023 00:00","119.83","272.51","58.91","46.88","61.57","",""
"10-02-2023 00:00","11-02-2023 00:00","93.71","207.76","33.17","20.89","36.43","",""
"11-02-2023 00:00","12-02-2023 00:00","95.57","223.75","75.86","14.01","56.2","",""
"12-02-2023 00:00","13-02-2023 00:00","92.25","222.64","98.32","133.81","145.83","",""
"13-02-2023 00:00","14-02-2023 00:00","61.23","144.43","35.32","86.83","116.94","",""
"14-02-2023 00:00","15-02-2023 00:00","89.52","206.6","45.91","20.03","39.04","",""
"15-02-2023 00:00","16-02-2023 00:00","109.66","253.64","83.9","170.34","147.21","",""
"16-02-2023 00:00","17-02-2023 00:00","131.89","284.74","168.95","194.51","303.37","",""
"17-02-2023 00:00","18-02-2023 00:00","68.32","158.92","114.55","38.88","149.14","",""
"18-02-2023 00:00","19-02-2023 00:00","146.68","221.56","179.88","130.52","161.47","",""
"19-02-2023 00:00","20-02-2023 00:00","None","None","None","None","None","",""
"20-02-2023 00:00","21-02-2023 00:00","None","162.75","248.79","22.92","265.64","",""
"21-02-2023 00:00","22-02-2023 00:00","55.7","219.95","213.23","23.3","202.44","",""
"22-02-2023 00:00","23-02-2023 00:00","71.29","141.02","292.22","18.75","301.75","",""
"23-02-2023 00:00","24-02-2023 00:00","106.98","200.45","136","25.14","152.41","",""
"24-02-2023 00:00","25-02-2023 00:00","128.51","257.82","16.57","3.27","16.75","",""
"25-02-2023 00:00","26-02-2023 00:00","108.09","228.26","22.06","17.95","38.55","",""
"26-02-2023 00:00","27-02-2023 00:00","108.56","228.63","146.68","67.43","183.42","",""
"27-02-2023 00:00","28-02-2023 00:00","93.94","200.17","99.03","63.96","109.75","",""
"28-02-2023 00:00","01-03-2023 00:00","99.35","220.41","15.08","18.57","32.4","",""
"01-03-2023 00:00","02-03-2023 00:00","101.92","231.36","89.03","44.23","125.34","",""
"02-03-2023 00:00","03-03-2023 00:00","137.62","287.88","79.81","34.07","94.72","",""
"03-03-2023 00:00","03-03-2023 11:52","202.41","399.97","209.72","79.43","243.07","",""
"","","","","","","","",""
"Prescribed Standards"," ","0-400","0-80","0-4","0-180","0-5","",""
"Exceeding Standards"," ","NA","NA","NA","NA","NA","",""
"Remarks","","","","","","","",""
"From Date","To Date","NH3","SO2","CO","Ozone","Benzene","",""
"03-03-2020 00:00","04-03-2020 00:00","27.32","2.9","0.45","24.48","10.46","",""
"04-03-2020 00:00","05-03-2020 00:00","18.03","2.93","0.42","27.73","9.52","",""
"05-03-2020 00:00","06-03-2020 00:00","16.7","5.23","0.36","23.17","10.92","",""
"06-03-2020 00:00","07-03-2020 00:00","14.09","2.69","0.24","17.89","10.21","",""
"07-03-2020 00:00","08-03-2020 00:00","13.51","3.58","0.31","26.54","7.46","",""
"08-03-2020 00:00","09-03-2020 00:00","10.45","6.53","0.61","27.69","7.91","",""
"09-03-2020 00:00","10-03-2020 00:00","12.8","7.15","0.82","25.35","7.9","",""
"10-03-2020 00:00","11-03-2020 00:00","17.81","5.87","0.82","21.33","9.64","",""
"11-03-2020 00:00","12-03-2020 00:00","13.9","3.48","0.24","21.43","6.5","",""
"12-03-2020 00:00","13-03-2020 00:00","9.95","4.49","0.3","23.96","7.28","",""
"13-03-2020 00:00","14-03-2020 00:00","8.02","6.19","0.3","34.45","6.8","",""
"14-03-2020 00:00","15-03-2020 00:00","5.96","8.07","0.52","37.18","7.98","",""
"15-03-2020 00:00","16-03-2020 00:00","13.95","14.27","1.38","35.21","11.69","",""
"16-03-2020 00:00","17-03-2020 00:00","56.82","21.72","1.65","37.66","12.31","",""
"17-03-2020 00:00","18-03-2020 00:00","25.5","32.27","2.51","40.28","15.48","",""
"18-03-2020 00:00","19-03-2020 00:00","20.64","22.36","1.49","31.05","12.26","",""
"19-03-2020 00:00","20-03-2020 00:00","24.24","12.07","0.75","21.17","8.62","",""
"20-03-2020 00:00","21-03-2020 00:00","24.86","8.26","0.55","14.35","8.19","",""
"21-03-2020 00:00","22-03-2020 00:00","23.38","5.99","0.38","20.29","6.77","",""
"22-03-2020 00:00","23-03-2020 00:00","23.31","4.08","0.17","25.66","4.71","",""
"23-03-2020 00:00","24-03-2020 00:00","19.54","4.86","0.22","33.37","5.39","",""
"24-03-2020 00:00","25-03-2020 00:00","15.9","6.02","0.49","38.62","6.77","",""
"25-03-2020 00:00","26-03-2020 00:00","14.56","4.43","0.22","35.34","9.22","",""
"26-03-2020 00:00","27-03-2020 00:00","15.71","4.04","0.21","29.83","9.03","",""
"27-03-2020 00:00","28-03-2020 00:00","16.36","2.93","0.23","45.28","5.97","",""
"28-03-2020 00:00","29-03-2020 00:00","13.63","4.83","0.42","40.7","6.94","",""
"29-03-2020 00:00","30-03-2020 00:00","10.86","3.7","0.26","55.18","5.64","",""
"30-03-2020 00:00","31-03-2020 00:00","10.4","4.01","0.3","41","5.49","",""
"31-03-2020 00:00","01-04-2020 00:00","11.87","4.13","0.34","31.8","5.48","",""
"01-04-2020 00:00","02-04-2020 00:00","12.82","3.45","0.29","36","4.71","",""
"02-04-2020 00:00","03-04-2020 00:00","12.23","3.08","0.24","44.98","5.65","",""
"03-04-2020 00:00","04-04-2020 00:00","11.51","2.29","0.22","36.16","4.38","",""
"04-04-2020 00:00","05-04-2020 00:00","11.82","3.34","0.28","33.67","4.77","",""
"05-04-2020 00:00","06-04-2020 00:00","11.52","3.98","0.28","36.33","6.02","",""
